1.51991	0.0187382	1.46004	0.0596139
1.51991	0.0231013	1.46277	0.0676161
1.51991	0.0284804	1.47104	0.0755332
1.51991	0.0351119	1.48389	0.0829007
1.51991	0.0432876	1.50134	0.0891439
1.51991	0.053367	1.52353	0.0937722
1.51991	0.0657933	1.54649	0.0963332
1.51991	0.0811131	1.57171	0.0966947
1.51991	0.1	1.59364	0.0949219
1.51991	0.123285	1.60926	0.0913113
1.51991	0.151991	1.6137	0.0861853
1.51991	0.187382	1.60465	0.0796511
1.51991	0.231013	1.5776	0.0713781
1.51991	0.284804	1.52014	0.0607164
1.51991	0.351119	1.40353	0.0472692
1.51991	0.432876	1.18958	0.031808
1.51991	0.53367	0.863637	0.0167757
1.51991	0.657933	0.467614	0.00560055
1.51991	0.811131	0.118058	0.000595903
1.51991	1	-1.14892e-08	4.50329e-16
1.87382	1e-09	3.02551	-2.16815
1.87382	1.23285e-09	3.16233	-1.93977
1.87382	1.51991e-09	3.28262	-1.73946
1.87382	1.87382e-09	3.3855	-1.56853
1.87382	2.31013e-09	3.47234	-1.42401
1.87382	2.84804e-09	3.54497	-1.30175
1.87382	3.51119e-09	3.60408	-1.19857
1.87382	4.32876e-09	3.65177	-1.10905
1.87382	5.3367e-09	3.68975	-1.02865
1.87382	6.57933e-09	3.71922	-0.954298
1.87382	8.11131e-09	3.74093	-0.884312
1.87382	1e-08	3.75558	-0.817978
1.87382	1.23285e-08	3.76355	-0.755202
1.87382	1.51991e-08	3.76551	-0.695596
1.87382	1.87382e-08	3.76222	-0.638558
1.87382	2.31013e-08	3.75377	-0.584699
1.87382	2.84804e-08	3.74107	-0.533591
1.87382	3.51119e-08	3.72412	-0.486543
1.87382	4.32876e-08	3.70324	-0.444707
1.87382	5.3367e-08	3.67902	-0.408923
1.87382	6.57933e-08	3.65225	-0.379398
1.87382	8.11131e-08	3.62396	-0.355886
1.87382	1e-07	3.65674	-0.337515
1.87382	1.23285e-07	3.72605	-0.323047
1.87382	1.51991e-07	3.78996	-0.311117
1.87382	1.87382e-07	3.85064	-0.301053
1.87382	2.31013e-07	3.90774	-0.29218
1.87382	2.84804e-07	3.9598	-0.284027
1.87382	3.51119e-07	4.00736	-0.275931
1.87382	4.32876e-07	4.05182	-0.2671
1.87382	5.3367e-07	4.09457	-0.256095
1.87382	6.57933e-07	4.13684	-0.241441
1.87382	8.11131e-07	4.17813	-0.221479
1.87382	1e-06	4.18312	-0.194919
1.87382	1.23285e-06	4.22478	-0.166053
1.87382	1.51991e-06	4.25135	-0.138841
1.87382	1.87382e-06	4.26233	-0.11353
1.87382	2.31013e-06	4.25522	-0.0903759
1.87382	2.84804e-06	4.23485	-0.0702551
1.87382	3.51119e-06	4.20399	-0.0539925
1.87382	4.32876e-06	4.16632	-0.0413242
1.87382	5.3367e-06	4.11119	-0.0304264
1.87382	6.57933e-06	4.04262	-0.0200279
1.87382	8.11131e-06	3.96958	-0.010629
1.87382	1e-05	3.89152	-0.00258479
1.87382	1.23285e-05	3.80958	0.00402255
1.87382	1.51991e-05	3.72168	0.00966244
1.87382	1.87382e-05	3.62837	0.0146059
1.87382	2.31013e-05	3.53341	0.0187555
1.87382	2.84804e-05	3.43606	0.0220918
1.87382	3.51119e-05	3.33626	0.0248423
1.87382	4.32876e-05	3.23584	0.0270128
1.87382	5.3367e-05	3.13458	0.0287644
1.87382	6.57933e-05	3.03228	0.0302062
1.87382	8.11131e-05	2.93182	0.0312129
1.87382	0.0001	2.83152	0.0319448
1.87382	0.000123285	2.73274	0.032535
1.87382	0.000151991	2.63537	0.0330312
1.87382	0.000187382	2.53956	0.0334428
1.87382	0.000231013	2.44662	0.0336761
1.87382	0.000284804	2.35621	0.0337791
1.87382	0.000351119	2.26818	0.0338618
1.87382	0.000432876	2.18329	0.0339138
1.87382	0.00053367	2.10172	0.0339383
1.87382	0.000657933	2.02347	0.0339969
1.87382	0.000811131	1.94869	0.0341115
1.87382	0.001	1.87757	0.0343053
1.87382	0.00123285	1.81072	0.03459
1.87382	0.00151991	1.74741	0.0350591
1.87382	0.00187382	1.68778	0.0357696
1.87382	0.00231013	1.63322	0.0366696
1.87382	0.00284804	1.58254	0.0378205
1.87382	0.00351119	1.53565	0.0393574
1.87382	0.00432876	1.49364	0.0413189
1.87382	0.0053367	1.45575	0.0437375
1.87382	0.00657933	1.42226	0.0466999
1.87382	0.00811131	1.3932	0.0502313
1.87382	0.01	1.36859	0.0543422
1.87382	0.0123285	1.34865	0.058995
1.87382	0.0151991	1.33332	0.0641029
1.87382	0.0187382	1.32268	0.0694862
1.87382	0.0231013	1.31689	0.0749217
1.87382	0.0284804	1.3162	0.0800455
1.87382	0.0351119	1.31987	0.0844957
1.87382	0.0432876	1.32797	0.0878507
1.87382	0.053367	1.34057	0.0897796
1.87382	0.0657933	1.35417	0.0899983
1.87382	0.0811131	1.36974	0.0884839
1.87382	0.1	1.38252	0.0853547
1.87382	0.123285	1.38979	0.0808811
1.87382	0.151991	1.38745	0.0753092
1.87382	0.187382	1.37291	0.0686774
1.87382	0.231013	1.34087	0.0606818
1.87382	0.284804	1.27901	0.0508208
1.87382	0.351119	1.1631	0.0388846
1.87382	0.432876	0.965348	0.0256604
1.87382	0.53367	0.681709	0.0132299
1.87382	0.657933	0.355285	0.00429287
1.87382	0.811131	0.084486	0.000437889
1.87382	1	-7.23188e-09	3.32113e-16
2.31013	1e-09	2.22884	-1.9825
2.31013	1.23285e-09	2.3453	-1.78509
2.31013	1.51991e-09	2.44765	-1.61181
2.31013	1.87382e-09	2.53519	-1.46337
2.31013	2.31013e-09	2.60905	-1.33697
2.31013	2.84804e-09	2.67085	-1.22878
2.31013	3.51119e-09	2.72103	-1.13633
2.31013	4.32876e-09	2.76134	-1.05524
2.31013	5.3367e-09	2.79304	-0.982009
2.31013	6.57933e-09	2.81706	-0.914362
2.31013	8.11131e-09	2.83392	-0.851183
2.31013	1e-08	2.84421	-0.791947
2.31013	1.23285e-08	2.84825	-0.736661
2.31013	1.51991e-08	2.84677	-0.684888
2.31013	1.87382e-08	2.84047	-0.63612
2.31013	2.31013e-08	2.82963	-0.59081
2.31013	2.84804e-08	2.81516	-0.548488
2.31013	3.51119e-08	2.79729	-0.510169
2.31013	4.32876e-08	2.77646	-0.476618
2.31013	5.3367e-08	2.75346	-0.448306
2.31013	6.57933e-08	2.72916	-0.425197
2.31013	8.11131e-08	2.70467	-0.406916
2.31013	1e-07	2.76982	-0.392613
2.31013	1.23285e-07	2.87363	-0.381197
2.31013	1.51991e-07	2.96607	-0.371474
2.31013	1.87382e-07	3.05005	-0.362815
2.31013	2.31013e-07	3.12677	-0.354611
2.31013	2.84804e-07	3.19473	-0.346309
2.31013	3.51119e-07	3.25846	-0.337266
2.31013	4.32876e-07	3.3199	-0.326628
2.31013	5.3367e-07	3.38086	-0.313044
2.31013	6.57933e-07	3.4429	-0.295132
2.31013	8.11131e-07	3.50615	-0.271359
2.31013	1e-06	3.52946	-0.240475
2.31013	1.23285e-06	3.61829	-0.207026
2.31013	1.51991e-06	3.68876	-0.175368
2.31013	1.87382e-06	3.7402	-0.145723
2.31013	2.31013e-06	3.77065	-0.11837
2.31013	2.84804e-06	3.78589	-0.0942873
2.31013	3.51119e-06	3.78831	-0.0743922
2.31013	4.32876e-06	3.78029	-0.058438
2.31013	5.3367e-06	3.75011	-0.0444062
2.31013	6.57933e-06	3.70445	-0.0309527
2.31013	8.11131e-06	3.65321	-0.0186393
2.31013	1e-05	3.59543	-0.00786221
2.31013	1.23285e-05	3.5322	0.00128404
2.31013	1.51991e-05	3.46112	0.00930569
2.31013	1.87382e-05	3.38319	0.0165029
2.31013	2.31013e-05	3.30274	0.0227476
2.31013	2.84804e-05	3.21854	0.0280341
2.31013	3.51119e-05	3.13072	0.0325864
2.31013	4.32876e-05	3.04139	0.0364239
2.31013	5.3367e-05	2.95015	0.0397005
2.31013	6.57933e-05	2.85723	0.0425437
2.31013	8.11131e-05	2.76554	0.0448166
2.31013	0.0001	2.67308	0.0466923
2.31013	0.000123285	2.5816	0.0483121
2.31013	0.000151991	2.49096	0.0497246
2.31013	0.000187382	2.40139	0.050941
2.31013	0.000231013	2.31423	0.0518642
2.31013	0.000284804	2.22903	0.0525476
2.31013	0.000351119	2.14571	0.053111
2.31013	0.000432876	2.0651	0.0535467
2.31013	0.00053367	1.98729	0.0538598
2.31013	0.000657933	1.91239	0.0541167
2.31013	0.000811131	1.84053	0.0543394
2.31013	0.001	1.77183	0.0545542
2.31013	0.00123285	1.7069	0.054775
2.31013	0.00151991	1.64505	0.0550894
2.31013	0.00187382	1.58646	0.0555488
2.31013	0.00231013	1.53232	0.0561004
2.31013	0.00284804	1.48154	0.0567974
2.31013	0.00351119	1.43407	0.0577592
2.31013	0.00432876	1.39091	0.0590124
2.31013	0.0053367	1.35139	0.0605744
2.31013	0.00657933	1.31576	0.0625079
2.31013	0.00811131	1.28393	0.0648191
2.31013	0.01	1.25615	0.0675022
2.31013	0.0123285	1.23239	0.0705078
2.31013	0.0151991	1.21281	0.0737471
2.31013	0.0187382	1.19737	0.0770611
2.31013	0.0231013	1.18623	0.08026
2.31013	0.0284804	1.1797	0.0830539
2.31013	0.0351119	1.17718	0.0851646
2.31013	0.0432876	1.1787	0.0862841
2.31013	0.053367	1.18439	0.0861957
2.31013	0.0657933	1.19114	0.0847257
2.31013	0.0811131	1.19956	0.081912
2.31013	0.1	1.20558	0.0778943
2.31013	0.123285	1.20673	0.0729067
2.31013	0.151991	1.19949	0.0671299
